domain,config_name,start_url,date,brand,url,reference_code,image_url,id,list,brand,category,currency,price,name,variant,reference,collection,productMaterialStrap,productSpecialEdition,size,isAvailable,isSellable
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,PNPAM01060,"https://www.panerai.com/content/dam/rcq/pan/21/64/96/4/2164964.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/64/96/4/2164964.png.transform.global_square_image_960_2x.png 2x",PAM01060,Luminor,PANERAI,Watch,USD,"163,100",Luminor Tourbillon GMT,Tone on Tone - Bleu foncé,PAM01060,Luminor,Tone on Tone,FALSE,47mm,FALSE,FALSE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,PNPAM00920,"https://www.panerai.com/content/dam/rcq/pan/16/49/88/3/1649883.png.transform.global_square_image_960.png, /content/dam/rcq/pan/16/49/88/3/1649883.png.transform.global_square_image_960_2x.png 2x",PAM00920,Luminor,PANERAI,Watch,USD,"232,900",Luminor Tourbillon Moon Phases Equation of Time GMT - L’Astronomo,Tone on Tone - Black,PAM00920,Luminor,Tone on Tone,FALSE,50mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01623-luminor-base-logo.html,PNPAM01623,,PAM01623,Luminor,PANERAI,Watch,USD,"5,600",PNPAM01623 - Luminor Base Logo,Dark blue - NON APPLICABLE,PAM01623,Luminor,Dark blue,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01087-luminor-base-logo.html,PNPAM01087,,PAM01087,Luminor,PANERAI,Watch,USD,"5,600",PNPAM01087 - Luminor Base Logo, - NON APPLICABLE,PAM01087,Luminor,,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01086-luminor-base-logo.html,PNPAM01086,,PAM01086,Luminor,PANERAI,Watch,USD,"5,600",PNPAM01086 - Luminor Base Logo,Beige - Light brown,PAM01086,Luminor,Beige,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01084-luminor-logo.html,PNPAM01084,,PAM01084,Luminor,PANERAI,Watch,USD,"6,100",PNPAM01084 - Luminor Logo,ecru - Black,PAM01084,Luminor,ecru,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01085-luminor-logo.html,PNPAM01085,,PAM01085,Luminor,PANERAI,Watch,USD,"6,100",PNPAM01085 - Luminor Logo ,Beige - Dark blue,PAM01085,Luminor,Beige,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01624-luminor-logo.html,PNPAM01624,,PAM01624,Luminor,PANERAI,Watch,USD,"6,100",PNPAM01624 - Luminor Logo, - NON APPLICABLE,PAM01624,Luminor,,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01628-luminor-tre-giorni.html,PNPAM01628,,PAM01628,Luminor,PANERAI,Watch,USD,"10,500",PNPAM01628 - Luminor Tre Giorni,Black - NON APPLICABLE,PAM01628,Luminor,Black,FALSE,47mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00422-luminor-marina.html,PNPAM00422,,PAM00422,Luminor,PANERAI,Watch,USD,"11,300",PNPAM00422 - Luminor Marina,Beige - Brown,PAM00422,Luminor,Beige,FALSE,47mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00914-luminor-8-giorni.html,PNPAM00914,,PAM00914,Luminor,PANERAI,Watch,USD,"7,100",PNPAM00914 - Luminor 8 Giorni,Beige - Brown,PAM00914,Luminor,Beige,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00915-luminor-8-giorni.html,PNPAM00915,,PAM00915,Luminor,PANERAI,Watch,USD,"7,600",PNPAM00915 - Luminor 8 Giorni,Beige - Black,PAM00915,Luminor,Beige,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01655-luminor-destro-otto-giorni.html,PNPAM01655,,PAM01655,Luminor,PANERAI,Watch,USD,"8,100",PNPAM01655 - Luminor Destro Otto Giorni,Black - NON APPLICABLE,PAM01655,Luminor,Black,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01371-luminor-quaranta.html,PNPAM01371,,PAM01371,Luminor,PANERAI,Watch,USD,"7,800",PNPAM01371 - Luminor Quaranta,Tone on Tone - Black,PAM01371,Luminor,Tone on Tone,FALSE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01370-luminor-quaranta.html,PNPAM01370,,PAM01370,Luminor,PANERAI,Watch,USD,"7,800",PNPAM01370 - Luminor Quaranta,Tone on Tone - Dark blue,PAM01370,Luminor,Tone on Tone,FALSE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01372-luminor-quaranta.html,PNPAM01372,,PAM01372,Luminor,PANERAI,Watch,USD,"7,800",PNPAM01372 - Luminor Quaranta,Tone on Tone - Black,PAM01372,Luminor,Tone on Tone,FALSE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01408-luminor-quaranta-steel-dlc-luna-rossa.html,PNPAM01408,,PAM01408,Luminor,PANERAI,Watch,USD,"9,300",PNPAM01408 - Luminor Quaranta Steel DLC Luna Rossa,Dark blue - Black,PAM01408,Luminor,Dark blue,TRUE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01526-luminor-quaranta-carbotech.html,PNPAM01526,,PAM01526,Luminor,PANERAI,Watch,USD,"13,300",PNPAM01526 - Luminor Quaranta Carbotech™,None - ,PAM01526,Luminor,,FALSE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01314-luminor-marina.html,PNPAM01314,,PAM01314,Luminor,PANERAI,Watch,USD,"8,800",PNPAM01314 - Luminor Marina,Green - Black,PAM01314,Luminor,Green,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01313-luminor-marina.html,PNPAM01313,,PAM01313,Luminor,PANERAI,Watch,USD,"8,800",PNPAM01313 - Luminor Marina,Beige - Dark blue,PAM01313,Luminor,Beige,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01312-luminor-marina.html,PNPAM01312,,PAM01312,Luminor,PANERAI,Watch,USD,"8,800",PNPAM01312 - Luminor Marina,ecru - Black,PAM01312,Luminor,ecru,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01157-luminor-marina-blu-profondo.html,PNPAM01157,,PAM01157,Luminor,PANERAI,Watch,USD,"9,400",PNPAM01157 - Luminor Marina Blu Profondo,Blue - Blue,PAM01157,Luminor,Blue,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01356-luminor-marina-verde-smeraldo.html,PNPAM01356,,PAM01356,Luminor,PANERAI,Watch,USD,"9,400",PNPAM01356 - Luminor Marina Verde Smeraldo,Tone on Tone - ,PAM01356,Luminor,Tone on Tone,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01358-luminor-marina-grigio-roccia.html,PNPAM01358,,PAM01358,Luminor,PANERAI,Watch,USD,"9,400",PNPAM01358 - Luminor Marina Grigio Roccia,Dark grey - Grey,PAM01358,Luminor,Dark grey,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01564-luminor-marina.html,PNPAM01564,,PAM01564,Luminor,PANERAI,Watch,USD,"9,500",PNPAM01564 - Luminor Marina, - ,PAM01564,Luminor,,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01316-luminor-marina.html,PNPAM01316,,PAM01316,Luminor,PANERAI,Watch,USD,"9,500",PNPAM01316 - Luminor Marina, - ,PAM01316,Luminor,,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01562-luminor-marina.html,PNPAM01562,,PAM01562,Luminor,PANERAI,Watch,USD,"9,500",PNPAM01562 - Luminor Marina, - ,PAM01562,Luminor,,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01412-luminor-marina-navy-seals.html,PNPAM01412,,PAM01412,Luminor,PANERAI,Watch,USD,"9,800",PNPAM01412 - Luminor Marina Navy SEALs,Black - NON APPLICABLE,PAM01412,Luminor,Black,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam02661-luminor-marina-carbotech.html,PNPAM02661,,PAM02661,Luminor,PANERAI,Watch,USD,"14,800",PNPAM02661 - Luminor Marina Carbotech™,Black - Black,PAM02661,Luminor,Black,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam02662-luminor-marina-tuttogrigio.html,PNPAM02662,,PAM02662,Luminor,PANERAI,Watch,USD,"16,300",PNPAM02662 - Luminor Marina TuttoGrigio,Tone on Tone - Black,PAM02662,Luminor,Tone on Tone,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech.html,PNPAM01112,,PAM01112,Luminor,PANERAI,Watch,USD,"26,800",PNPAM01112 - Luminor Marina Goldtech™ ,Dark blue - NON APPLICABLE,PAM01112,Luminor,Dark blue,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01365-luminor-quaranta-bitempo.html,PNPAM01365,,PAM01365,Luminor,PANERAI,Watch,USD,"9,200",PNPAM01365 - Luminor Quaranta BiTempo,Tone on Tone - Black,PAM01365,Luminor,Tone on Tone,FALSE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01367-luminor-quaranta-bitempo.html,PNPAM01367,,PAM01367,Luminor,PANERAI,Watch,USD,"9,200",PNPAM01367 - Luminor Quaranta BiTempo,Tone on Tone - Black,PAM01367,Luminor,Tone on Tone,FALSE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01404-luminor-quaranta-bitempo-luna-rossa.html,PNPAM01404,,PAM01404,Luminor,PANERAI,Watch,USD,"9,600",PNPAM01404 - Luminor Quaranta BiTempo Luna Rossa,Dark blue - Black,PAM01404,Luminor,Dark blue,FALSE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01640-luminor-quaranta-bitempo.html,PNPAM01640,,PAM01640,Luminor,PANERAI,Watch,USD,"9,800",PNPAM01640 - Luminor Quaranta BiTempo, - ,PAM01640,Luminor,,FALSE,40mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01641-luminor-quaranta-bitempo-goldtech.html,PNPAM01641,,PAM01641,Luminor,PANERAI,Watch,USD,"25,400",PNPAM01641 - Luminor Quaranta BiTempo Goldtech™,Tone on Tone - Black,PAM01641,Luminor,Tone on Tone,FALSE,40mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01360-luminor-bitempo-power-reserve.html,PNPAM01360,,PAM01360,Luminor,PANERAI,Watch,USD,"10,600",PNPAM01360 - Luminor BiTempo Power Reserve,Tone on Tone - Black,PAM01360,Luminor,Tone on Tone,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01361-luminor-bitempo-power-reserve.html,PNPAM01361,,PAM01361,Luminor,PANERAI,Watch,USD,"10,600",PNPAM01361 - Luminor BiTempo Power Reserve,Tone on Tone - Dark blue,PAM01361,Luminor,Tone on Tone,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01441-luminor-gmt.html,PNPAM01441,,PAM01441,Luminor,PANERAI,Watch,USD,"14,900",PNPAM01441 - Luminor GMT,Blue - Black,PAM01441,Luminor,Blue,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01674-luminor-gmt-power-reserve-ceramica.html,PNPAM01674,,PAM01674,Luminor,PANERAI,Watch,USD,"19,100",PNPAM01674 - Luminor GMT Power Reserve Ceramica, - ,PAM01674,Luminor,,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01218-luminor-chrono.html,PNPAM01218,,PAM01218,Luminor,PANERAI,Watch,USD,"10,000",PNPAM01218 - Luminor Chrono,Tone on Tone - Black,PAM01218,Luminor,Tone on Tone,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01109-luminor-chrono.html,PNPAM01109,,PAM01109,Luminor,PANERAI,Watch,USD,"10,000",PNPAM01109 - Luminor Chrono,Tone on Tone - Black,PAM01109,Luminor,Tone on Tone,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01110-luminor-chrono.html,PNPAM01110,,PAM01110,Luminor,PANERAI,Watch,USD,"10,800",PNPAM01110 - Luminor Chrono,NON APPLICABLE - NON APPLICABLE,PAM01110,Luminor,NON APPLICABLE,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01548-luminor-chrono.html,PNPAM01548,,PAM01548,Luminor,PANERAI,Watch,USD,"10,800",PNPAM01548 - Luminor Chrono,NON APPLICABLE - NON APPLICABLE,PAM01548,Luminor,NON APPLICABLE,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01219-luminor-chrono-carbotech.html,PNPAM01219,,PAM01219,Luminor,PANERAI,Watch,USD,"16,600",PNPAM01219 - Luminor Chrono Carbotech™,Tone on Tone - Black,PAM01219,Luminor,Tone on Tone,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech.html,PNPAM01111,,PAM01111,Luminor,PANERAI,Watch,USD,"29,400",PNPAM01111 - Luminor Chrono Goldtech™,Tone on Tone - Dark blue,PAM01111,Luminor,Tone on Tone,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01409-luminor-chrono-navy-seals.html,PNPAM01409,,PAM01409,Luminor,PANERAI,Watch,USD,"11,000",PNPAM01409 - Luminor Chrono Navy SEALs,Black - NON APPLICABLE,PAM01409,Luminor,Black,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01419-luminor-chrono-carbotech-navy-seals.html,PNPAM01419,,PAM01419,Luminor,PANERAI,Watch,USD,"17,900",PNPAM01419 - Luminor Chrono Carbotech™ Navy SEALs,Black - NON APPLICABLE,PAM01419,Luminor,Black,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01482-luminor-dieci-giorni-gmt.html,PNPAM01482,,PAM01482,Luminor,PANERAI,Watch,USD,"15,200",PNPAM01482 - Luminor Dieci Giorni GMT,Tone on Tone - Dark blue,PAM01482,Luminor,Tone on Tone,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01483-luminor-dieci-giorni-gmt-ceramica.html,PNPAM01483,,PAM01483,Luminor,PANERAI,Watch,USD,"19,500",PNPAM01483 - Luminor Dieci Giorni GMT Ceramica,Tone on Tone - Black,PAM01483,Luminor,Tone on Tone,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-gmt-goldtech.html,PNPAM00742,,PAM00742,Luminor,PANERAI,Watch,USD,"44,900",PNPAM00742 - Luminor Perpetual Calendar GMT Goldtech™ ,ecru - Blue,PAM00742,Luminor,ecru,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-gmt-platinumtech.html,PNPAM00715,,PAM00715,Luminor,PANERAI,Watch,USD,"62,100",PNPAM00715 - Luminor Perpetual Calendar GMT Platinumtech™,ecru - Light brown,PAM00715,Luminor,ecru,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,PNPAM01688,,PAM01688,Luminor,PANERAI,Watch,USD,"45,800",PNPAM01688 - Luminor Perpetual Calendar Goldtech™,Black - Black,PAM01688,Luminor,Black,TRUE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,PNPAM00670,,PAM00670,Luminor,PANERAI,Watch,USD,"24,000",PNPAM00670 - Luminor Equation of Time GMT Titanio,Beige - Bleu foncé,PAM00670,Luminor,Beige,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,PNPAM01060,,PAM01060,Luminor,PANERAI,Watch,USD,"163,100",PNPAM01060 - Luminor Tourbillon GMT,Tone on Tone - Bleu foncé,PAM01060,Luminor,Tone on Tone,FALSE,47mm,FALSE,FALSE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,PNPAM00920,,PAM00920,Luminor,PANERAI,Watch,USD,"232,900",PNPAM00920 - Luminor Tourbillon Moon Phases Equation of Time GMT – L’Astronomo,Tone on Tone - Black,PAM00920,Luminor,Tone on Tone,FALSE,50mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,PNPAM01378,"https://www.panerai.com/content/dam/rcq/pan/2Z/pv/4s/-d/Zk/-U/Za/rr/h_/tU/7g/2Zpv4s-dZk-UZarrh_tU7g.png.transform.global_square_image_960.png, /content/dam/rcq/pan/2Z/pv/4s/-d/Zk/-U/Za/rr/h_/tU/7g/2Zpv4s-dZk-UZarrh_tU7g.png.transform.global_square_image_960_2x.png 2x",PAM01378,Luminor Due,PANERAI,Watch,USD,"7,400",Luminor Due Luna Rossa,Tone on Tone - White,PAM01378,Luminor Due,Tone on Tone,FALSE,38mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01248-luminor-due.html,PNPAM01248,"https://www.panerai.com/content/dam/rcq/pan/22/30/73/7/2230737.png.transform.global_square_image_960.png, /content/dam/rcq/pan/22/30/73/7/2230737.png.transform.global_square_image_960_2x.png 2x",PAM01248,Luminor Due,PANERAI,Watch,USD,"6,900",Luminor Due,Tone on Tone - Red,PAM01248,Luminor Due,Tone on Tone,FALSE,38mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01273-luminor-due.html,PNPAM01273,"https://www.panerai.com/content/dam/rcq/pan/22/22/22/6/2222226.png.transform.global_square_image_960.png, /content/dam/rcq/pan/22/22/22/6/2222226.png.transform.global_square_image_960_2x.png 2x",PAM01273,Luminor Due,PANERAI,Watch,USD,"6,900",Luminor Due,Tone on Tone - Dark blue,PAM01273,Luminor Due,Tone on Tone,FALSE,38mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01552-luminor-due.html,PNPAM01552,"https://www.panerai.com/content/dam/rcq/pan/92/5_/gw/RT/Qx/OQ/OM/W-/4n/bv/yQ/925_gwRTQxOQOMW-4nbvyQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/92/5_/gw/RT/Qx/OQ/OM/W-/4n/bv/yQ/925_gwRTQxOQOMW-4nbvyQ.png.transform.global_square_image_960_2x.png 2x",PAM01552,Luminor Due,PANERAI,Watch,USD,"6,900",Luminor Due,Tone on Tone - Black,PAM01552,Luminor Due,Tone on Tone,FALSE,38mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/us/en/collections/watch-collection/luminor-due.html,2025/2/17,Panerai_watches_USD,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,PNPAM01425,"https://www.panerai.com/content/dam/rcq/pan/61/ci/bo/V0/2U/6f/VI/zT/RL/Ug/AQ/61ciboV02U6fVIzTRLUgAQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/61/ci/bo/V0/2U/6f/VI/zT/RL/Ug/AQ/61ciboV02U6fVIzTRLUgAQ.png.transform.global_square_image_960_2x.png 2x",PAM01425,Luminor Due,PANERAI,Watch,USD,"6,900",Luminor Due,Tone on Tone - Pink,PAM01425,Luminor Due,Tone on Tone,FALSE,38mm,FALSE,TRUE
